date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:19:56	169870/169870	---M--	200	added ('OK')	image/jpeg	etag:%22927682d52f42654e%22	https://i0.wp.com/belledenavy.com/wp-content/uploads/2021/11/43AD3618-9C5B-46D9-984B-3AE8B69406CC-scaled.jpeg?fit=1828%2C2560&ssl=1	/home/marascientific/websites/sample%20website/i0.wp.com/belledenavy.com/wp-content/uploads/2021/11/43AD3618-9C5B-46D9-984B-3AE8B69406CC-scaled512a.jpg	(from https://belledenavy.com/product/tori/)
11:19:57	29389/29389	---M--	200	added ('OK')	image/jpeg	etag:%225b3ac2ad615ae967%22	https://i0.wp.com/belledenavy.com/wp-content/uploads/2021/11/43AD3618-9C5B-46D9-984B-3AE8B69406CC-scaled.jpeg?fit=600%2C840&ssl=1	/home/marascientific/websites/sample%20website/i0.wp.com/belledenavy.com/wp-content/uploads/2021/11/43AD3618-9C5B-46D9-984B-3AE8B69406CC-scaledd72d.jpg	(from https://belledenavy.com/product/tori/)
11:19:58	131491/131491	---M--	200	added ('OK')	image/jpeg	etag:%22ad496e2b4eb4c571%22	https://i0.wp.com/belledenavy.com/wp-content/uploads/2021/11/7A11463F-BF1D-440B-A33D-63F0F4508AA4-scaled.jpeg?fit=1828%2C2560&ssl=1	/home/marascientific/websites/sample%20website/i0.wp.com/belledenavy.com/wp-content/uploads/2021/11/7A11463F-BF1D-440B-A33D-63F0F4508AA4-scaled512a.jpg	(from https://belledenavy.com/product/tori/)
11:19:59	25854/25854	---M--	200	added ('OK')	image/jpeg	etag:%228c811dc88db80840%22	https://i0.wp.com/belledenavy.com/wp-content/uploads/2021/11/7A11463F-BF1D-440B-A33D-63F0F4508AA4-scaled.jpeg?fit=600%2C840&ssl=1	/home/marascientific/websites/sample%20website/i0.wp.com/belledenavy.com/wp-content/uploads/2021/11/7A11463F-BF1D-440B-A33D-63F0F4508AA4-scaledd72d.jpg	(from https://belledenavy.com/product/tori/)
11:20:01	126550/126550	---M--	200	added ('OK')	image/jpeg	etag:%22a868374976e87fe1%22	https://i0.wp.com/belledenavy.com/wp-content/uploads/2021/11/9E8D622C-658A-41C8-AFDF-978FF407EF99-scaled.jpeg?fit=1828%2C2560&ssl=1	/home/marascientific/websites/sample%20website/i0.wp.com/belledenavy.com/wp-content/uploads/2021/11/9E8D622C-658A-41C8-AFDF-978FF407EF99-scaled512a.jpg	(from https://belledenavy.com/product/tori/)
11:20:01	25225/25225	---M--	200	added ('OK')	image/jpeg	etag:%22400ae8f96b3e9d61%22	https://i0.wp.com/belledenavy.com/wp-content/uploads/2021/11/9E8D622C-658A-41C8-AFDF-978FF407EF99-scaled.jpeg?fit=600%2C840&ssl=1	/home/marascientific/websites/sample%20website/i0.wp.com/belledenavy.com/wp-content/uploads/2021/11/9E8D622C-658A-41C8-AFDF-978FF407EF99-scaledd72d.jpg	(from https://belledenavy.com/product/tori/)
11:20:03	160521/160521	---M--	200	added ('OK')	image/jpeg	etag:%2273761c99f4bfebc1%22	https://i0.wp.com/belledenavy.com/wp-content/uploads/2021/11/B5968656-06B3-4747-856A-46B126E02F5C-scaled.jpeg?fit=1828%2C2560&ssl=1	/home/marascientific/websites/sample%20website/i0.wp.com/belledenavy.com/wp-content/uploads/2021/11/B5968656-06B3-4747-856A-46B126E02F5C-scaled512a.jpg	(from https://belledenavy.com/product/tori/)
11:20:03	29485/29485	---M--	200	added ('OK')	image/jpeg	etag:%222a1c47df75e6a490%22	https://i0.wp.com/belledenavy.com/wp-content/uploads/2021/11/B5968656-06B3-4747-856A-46B126E02F5C-scaled.jpeg?fit=600%2C840&ssl=1	/home/marascientific/websites/sample%20website/i0.wp.com/belledenavy.com/wp-content/uploads/2021/11/B5968656-06B3-4747-856A-46B126E02F5C-scaledd72d.jpg	(from https://belledenavy.com/product/tori/)
11:20:04	3320/3320	---M--	200	added ('OK')	image/jpeg	etag:%229234f2ca58fb4d8d%22	https://i0.wp.com/belledenavy.com/wp-content/uploads/2021/11/43AD3618-9C5B-46D9-984B-3AE8B69406CC-scaled.jpeg?resize=150%2C150&ssl=1	/home/marascientific/websites/sample%20website/i0.wp.com/belledenavy.com/wp-content/uploads/2021/11/43AD3618-9C5B-46D9-984B-3AE8B69406CC-scaled465b.jpg	(from https://belledenavy.com/product/tori/)
11:20:11	302437/302437	---M--	200	added ('OK')	image/jpeg	date:Mon,%2022%20Nov%202021%2021:14:07%20GMT	https://belledenavy.com/wp-content/uploads/2021/11/3EB2AE08-4D2C-436A-9A39-7D681A760A45-scaled.jpeg	/home/marascientific/websites/sample%20website/belledenavy.com/wp-content/uploads/2021/11/3EB2AE08-4D2C-436A-9A39-7D681A760A45-scaled.jpg	(from https://belledenavy.com/product/coco/)
11:20:11	884/884	---M-Z	200	added ('OK')	application/rss+xml	etag:%22fb0e46544fe23f57e48906a34b584700%22	https://belledenavy.com/product/coco/feed/	/home/marascientific/websites/sample%20website/belledenavy.com/product/coco/feed/index.html	(from https://belledenavy.com/product/coco/)
11:20:12	1559/1559	---M--	200	added ('OK')	application/json	date:Tue,%2001%20Mar%202022%2008:20:36%20GMT	https://belledenavy.com/wp-json/wp/v2/product/5247	/home/marascientific/websites/sample%20website/belledenavy.com/wp-json/wp/v2/product/5247.json	(from https://belledenavy.com/product/coco/)
11:20:15	2462/2462	---M--	200	added ('OK')	application/json	date:Tue,%2001%20Mar%202022%2008:20:40%20GMT	https://belledenavy.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbelledenavy.com%2Fproduct%2Fcoco%2F	/home/marascientific/websites/sample%20website/belledenavy.com/wp-json/oembed/1.0/embeda03b.json	(from https://belledenavy.com/product/coco/)
11:20:21	2593/2593	---M-Z	200	added ('OK')	text/xml	date:Tue,%2001%20Mar%202022%2008:20:45%20GMT	https://belledenavy.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbelledenavy.com%2Fproduct%2Fcoco%2F&format=xml	/home/marascientific/websites/sample%20website/belledenavy.com/wp-json/oembed/1.0/embed4bb8	(from https://belledenavy.com/product/coco/)
11:20:22	282026/282026	---M--	200	added ('OK')	image/jpeg	etag:%22e03b7ad1934aba5b%22	https://i0.wp.com/belledenavy.com/wp-content/uploads/2021/11/3EB2AE08-4D2C-436A-9A39-7D681A760A45-scaled.jpeg?fit=1828%2C2560&ssl=1	/home/marascientific/websites/sample%20website/i0.wp.com/belledenavy.com/wp-content/uploads/2021/11/3EB2AE08-4D2C-436A-9A39-7D681A760A45-scaled512a.jpg	(from https://belledenavy.com/product/coco/)
11:20:23	46824/46824	---M--	200	added ('OK')	image/jpeg	etag:%224a181305db5c0335%22	https://i0.wp.com/belledenavy.com/wp-content/uploads/2021/11/3EB2AE08-4D2C-436A-9A39-7D681A760A45-scaled.jpeg?fit=600%2C840&ssl=1	/home/marascientific/websites/sample%20website/i0.wp.com/belledenavy.com/wp-content/uploads/2021/11/3EB2AE08-4D2C-436A-9A39-7D681A760A45-scaledd72d.jpg	(from https://belledenavy.com/product/coco/)
11:20:24	170227/170227	---M--	200	added ('OK')	image/jpeg	etag:%229342a0fb7cb6fa59%22	https://i0.wp.com/belledenavy.com/wp-content/uploads/2021/11/004E19E4-9CFB-4A7B-97E3-2B8293C46687-scaled.jpeg?fit=1828%2C2560&ssl=1	/home/marascientific/websites/sample%20website/i0.wp.com/belledenavy.com/wp-content/uploads/2021/11/004E19E4-9CFB-4A7B-97E3-2B8293C46687-scaled512a.jpg	(from https://belledenavy.com/product/coco/)
11:20:25	32667/32667	---M--	200	added ('OK')	image/jpeg	etag:%223930d1c3595f37b4%22	https://i0.wp.com/belledenavy.com/wp-content/uploads/2021/11/004E19E4-9CFB-4A7B-97E3-2B8293C46687-scaled.jpeg?fit=600%2C840&ssl=1	/home/marascientific/websites/sample%20website/i0.wp.com/belledenavy.com/wp-content/uploads/2021/11/004E19E4-9CFB-4A7B-97E3-2B8293C46687-scaledd72d.jpg	(from https://belledenavy.com/product/coco/)
11:20:26	136004/136004	---M--	200	added ('OK')	image/jpeg	etag:%22814e81b6445d5e5b%22	https://i0.wp.com/belledenavy.com/wp-content/uploads/2021/11/A5B90E6D-0BAF-4666-8C45-F5874C0546A0-scaled.jpeg?fit=1828%2C2560&ssl=1	/home/marascientific/websites/sample%20website/i0.wp.com/belledenavy.com/wp-content/uploads/2021/11/A5B90E6D-0BAF-4666-8C45-F5874C0546A0-scaled512a.jpg	(from https://belledenavy.com/product/coco/)
11:20:27	27482/27482	---M--	200	added ('OK')	image/jpeg	etag:%2204dc9d942edb09c5%22	https://i0.wp.com/belledenavy.com/wp-content/uploads/2021/11/A5B90E6D-0BAF-4666-8C45-F5874C0546A0-scaled.jpeg?fit=600%2C840&ssl=1	/home/marascientific/websites/sample%20website/i0.wp.com/belledenavy.com/wp-content/uploads/2021/11/A5B90E6D-0BAF-4666-8C45-F5874C0546A0-scaledd72d.jpg	(from https://belledenavy.com/product/coco/)
11:20:28	163948/163948	---M--	200	added ('OK')	image/jpeg	etag:%2272fd22c2b6f1732c%22	https://i0.wp.com/belledenavy.com/wp-content/uploads/2021/11/1FCFF9A6-48A2-4D19-88FF-9BD6100996F1-scaled.jpeg?fit=1828%2C2560&ssl=1	/home/marascientific/websites/sample%20website/i0.wp.com/belledenavy.com/wp-content/uploads/2021/11/1FCFF9A6-48A2-4D19-88FF-9BD6100996F1-scaled512a.jpg	(from https://belledenavy.com/product/coco/)
11:20:29	32888/32888	---M--	200	added ('OK')	image/jpeg	etag:%22fea94c19a8fea998%22	https://i0.wp.com/belledenavy.com/wp-content/uploads/2021/11/1FCFF9A6-48A2-4D19-88FF-9BD6100996F1-scaled.jpeg?fit=600%2C840&ssl=1	/home/marascientific/websites/sample%20website/i0.wp.com/belledenavy.com/wp-content/uploads/2021/11/1FCFF9A6-48A2-4D19-88FF-9BD6100996F1-scaledd72d.jpg	(from https://belledenavy.com/product/coco/)
11:20:29	4585/4585	---M--	200	added ('OK')	image/jpeg	etag:%2216dc84d335aa77b8%22	https://i0.wp.com/belledenavy.com/wp-content/uploads/2021/11/3EB2AE08-4D2C-436A-9A39-7D681A760A45-scaled.jpeg?resize=150%2C150&ssl=1	/home/marascientific/websites/sample%20website/i0.wp.com/belledenavy.com/wp-content/uploads/2021/11/3EB2AE08-4D2C-436A-9A39-7D681A760A45-scaled465b.jpg	(from https://belledenavy.com/product/coco/)
11:20:37	1542/1542	---M--	200	added ('OK')	application/json	date:Tue,%2001%20Mar%202022%2008:21:02%20GMT	https://belledenavy.com/wp-json/wp/v2/product/5233	/home/marascientific/websites/sample%20website/belledenavy.com/wp-json/wp/v2/product/5233.json	(from https://belledenavy.com/product/floral-midi/)
11:20:38	912/912	---M-Z	200	added ('OK')	application/rss+xml	etag:%22fb0e46544fe23f57e48906a34b584700%22	https://belledenavy.com/product/floral-midi/feed/	/home/marascientific/websites/sample%20website/belledenavy.com/product/floral-midi/feed/index.html	(from https://belledenavy.com/product/floral-midi/)
11:20:41	302778/302778	---M--	200	added ('OK')	image/jpeg	date:Mon,%2022%20Nov%202021%2019:47:47%20GMT	https://belledenavy.com/wp-content/uploads/2021/11/9C5DD545-8C4E-45E9-8C2B-A9131EC56EEA-scaled.jpeg	/home/marascientific/websites/sample%20website/belledenavy.com/wp-content/uploads/2021/11/9C5DD545-8C4E-45E9-8C2B-A9131EC56EEA-scaled.jpg	(from https://belledenavy.com/product/floral-midi/)
11:20:43	2497/2497	---M--	200	added ('OK')	application/json	date:Tue,%2001%20Mar%202022%2008:21:07%20GMT	https://belledenavy.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbelledenavy.com%2Fproduct%2Ffloral-midi%2F	/home/marascientific/websites/sample%20website/belledenavy.com/wp-json/oembed/1.0/embedcd90.json	(from https://belledenavy.com/product/floral-midi/)
11:20:48	2628/2628	---M-Z	200	added ('OK')	text/xml	date:Tue,%2001%20Mar%202022%2008:21:13%20GMT	https://belledenavy.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbelledenavy.com%2Fproduct%2Ffloral-midi%2F&format=xml	/home/marascientific/websites/sample%20website/belledenavy.com/wp-json/oembed/1.0/embed26f3	(from https://belledenavy.com/product/floral-midi/)
11:20:51	278782/278782	---M--	200	added ('OK')	image/jpeg	etag:%224fcd35eb9c171b95%22	https://i0.wp.com/belledenavy.com/wp-content/uploads/2021/11/9C5DD545-8C4E-45E9-8C2B-A9131EC56EEA-scaled.jpeg?fit=1828%2C2560&ssl=1	/home/marascientific/websites/sample%20website/i0.wp.com/belledenavy.com/wp-content/uploads/2021/11/9C5DD545-8C4E-45E9-8C2B-A9131EC56EEA-scaled512a.jpg	(from https://belledenavy.com/product/floral-midi/)
11:20:51	53398/53398	---M--	200	added ('OK')	image/jpeg	etag:%226d52cbe86e9417d3%22	https://i0.wp.com/belledenavy.com/wp-content/uploads/2021/11/9C5DD545-8C4E-45E9-8C2B-A9131EC56EEA-scaled.jpeg?fit=600%2C840&ssl=1	/home/marascientific/websites/sample%20website/i0.wp.com/belledenavy.com/wp-content/uploads/2021/11/9C5DD545-8C4E-45E9-8C2B-A9131EC56EEA-scaledd72d.jpg	(from https://belledenavy.com/product/floral-midi/)
11:20:51	303928/303928	---M--	200	added ('OK')	image/jpeg	etag:%22243cc5edb7b7deb3%22	https://i0.wp.com/belledenavy.com/wp-content/uploads/2021/11/4BD57B32-5B53-4CC2-9347-F751726497A3-scaled.jpeg?fit=1828%2C2560&ssl=1	/home/marascientific/websites/sample%20website/i0.wp.com/belledenavy.com/wp-content/uploads/2021/11/4BD57B32-5B53-4CC2-9347-F751726497A3-scaled512a.jpg	(from https://belledenavy.com/product/floral-midi/)
11:20:53	57950/57950	---M--	200	added ('OK')	image/jpeg	etag:%2268e8e7bf1c026e0a%22	https://i0.wp.com/belledenavy.com/wp-content/uploads/2021/11/4BD57B32-5B53-4CC2-9347-F751726497A3-scaled.jpeg?fit=600%2C840&ssl=1	/home/marascientific/websites/sample%20website/i0.wp.com/belledenavy.com/wp-content/uploads/2021/11/4BD57B32-5B53-4CC2-9347-F751726497A3-scaledd72d.jpg	(from https://belledenavy.com/product/floral-midi/)
11:20:54	275341/275341	---M--	200	added ('OK')	image/jpeg	etag:%22fd9b05ad9b73e49c%22	https://i0.wp.com/belledenavy.com/wp-content/uploads/2021/11/6D17AF02-48C7-4025-AEC1-1668E6BD812A-scaled.jpeg?fit=1828%2C2560&ssl=1	/home/marascientific/websites/sample%20website/i0.wp.com/belledenavy.com/wp-content/uploads/2021/11/6D17AF02-48C7-4025-AEC1-1668E6BD812A-scaled512a.jpg	(from https://belledenavy.com/product/floral-midi/)
11:20:55	54163/54163	---M--	200	added ('OK')	image/jpeg	etag:%22ebeba8372b17e581%22	https://i0.wp.com/belledenavy.com/wp-content/uploads/2021/11/6D17AF02-48C7-4025-AEC1-1668E6BD812A-scaled.jpeg?fit=600%2C840&ssl=1	/home/marascientific/websites/sample%20website/i0.wp.com/belledenavy.com/wp-content/uploads/2021/11/6D17AF02-48C7-4025-AEC1-1668E6BD812A-scaledd72d.jpg	(from https://belledenavy.com/product/floral-midi/)
11:20:56	257156/257156	---M--	200	added ('OK')	image/jpeg	etag:%22eb9948bb3ead3462%22	https://i0.wp.com/belledenavy.com/wp-content/uploads/2021/11/E0B83A35-0A1A-43B7-AB8F-62DC4329E7FB-scaled.jpeg?fit=1828%2C2560&ssl=1	/home/marascientific/websites/sample%20website/i0.wp.com/belledenavy.com/wp-content/uploads/2021/11/E0B83A35-0A1A-43B7-AB8F-62DC4329E7FB-scaled512a.jpg	(from https://belledenavy.com/product/floral-midi/)
11:20:57	48978/48978	---M--	200	added ('OK')	image/jpeg	etag:%22506e5f905a315b7a%22	https://i0.wp.com/belledenavy.com/wp-content/uploads/2021/11/E0B83A35-0A1A-43B7-AB8F-62DC4329E7FB-scaled.jpeg?fit=600%2C840&ssl=1	/home/marascientific/websites/sample%20website/i0.wp.com/belledenavy.com/wp-content/uploads/2021/11/E0B83A35-0A1A-43B7-AB8F-62DC4329E7FB-scaledd72d.jpg	(from https://belledenavy.com/product/floral-midi/)
11:20:57	5567/5567	---M--	200	added ('OK')	image/jpeg	etag:%22374cc76d98886c03%22	https://i0.wp.com/belledenavy.com/wp-content/uploads/2021/11/9C5DD545-8C4E-45E9-8C2B-A9131EC56EEA-scaled.jpeg?resize=150%2C150&ssl=1	/home/marascientific/websites/sample%20website/i0.wp.com/belledenavy.com/wp-content/uploads/2021/11/9C5DD545-8C4E-45E9-8C2B-A9131EC56EEA-scaled465b.jpg	(from https://belledenavy.com/product/floral-midi/)
11:21:01	884/884	---M-Z	200	added ('OK')	application/rss+xml	etag:%22fb0e46544fe23f57e48906a34b584700%22	https://belledenavy.com/product/rose/feed/	/home/marascientific/websites/sample%20website/belledenavy.com/product/rose/feed/index.html	(from https://belledenavy.com/product/rose/)
11:21:04	1567/1567	---M--	200	added ('OK')	application/json	date:Tue,%2001%20Mar%202022%2008:21:29%20GMT	https://belledenavy.com/wp-json/wp/v2/product/5225	/home/marascientific/websites/sample%20website/belledenavy.com/wp-json/wp/v2/product/5225.json	(from https://belledenavy.com/product/rose/)
11:21:04	344875/344875	---M--	200	added ('OK')	image/jpeg	date:Mon,%2022%20Nov%202021%2018:33:17%20GMT	https://belledenavy.com/wp-content/uploads/2021/11/697257EF-330E-4D94-9C62-63B17FD98996-scaled.jpeg	/home/marascientific/websites/sample%20website/belledenavy.com/wp-content/uploads/2021/11/697257EF-330E-4D94-9C62-63B17FD98996-scaled.jpg	(from https://belledenavy.com/product/rose/)
11:21:08	2462/2462	---M--	200	added ('OK')	application/json	date:Tue,%2001%20Mar%202022%2008:21:32%20GMT	https://belledenavy.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbelledenavy.com%2Fproduct%2Frose%2F	/home/marascientific/websites/sample%20website/belledenavy.com/wp-json/oembed/1.0/embed4845.json	(from https://belledenavy.com/product/rose/)
11:21:13	2593/2593	---M-Z	200	added ('OK')	text/xml	date:Tue,%2001%20Mar%202022%2008:21:37%20GMT	https://belledenavy.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbelledenavy.com%2Fproduct%2Frose%2F&format=xml	/home/marascientific/websites/sample%20website/belledenavy.com/wp-json/oembed/1.0/embed5fc8	(from https://belledenavy.com/product/rose/)
11:21:14	315985/315985	---M--	200	added ('OK')	image/jpeg	etag:%2229a7d05aeb570ced%22	https://i0.wp.com/belledenavy.com/wp-content/uploads/2021/11/697257EF-330E-4D94-9C62-63B17FD98996-scaled.jpeg?fit=1828%2C2560&ssl=1	/home/marascientific/websites/sample%20website/i0.wp.com/belledenavy.com/wp-content/uploads/2021/11/697257EF-330E-4D94-9C62-63B17FD98996-scaled512a.jpg	(from https://belledenavy.com/product/rose/)
11:21:15	62044/62044	---M--	200	added ('OK')	image/jpeg	etag:%22f6f05f796a399159%22	https://i0.wp.com/belledenavy.com/wp-content/uploads/2021/11/697257EF-330E-4D94-9C62-63B17FD98996-scaled.jpeg?fit=600%2C840&ssl=1	/home/marascientific/websites/sample%20website/i0.wp.com/belledenavy.com/wp-content/uploads/2021/11/697257EF-330E-4D94-9C62-63B17FD98996-scaledd72d.jpg	(from https://belledenavy.com/product/rose/)
11:21:16	264664/264664	---M--	200	added ('OK')	image/jpeg	etag:%22e247955ae9353342%22	https://i0.wp.com/belledenavy.com/wp-content/uploads/2021/11/2BFB985D-E056-4675-843A-994E902AEAC4-scaled.jpeg?fit=1828%2C2560&ssl=1	/home/marascientific/websites/sample%20website/i0.wp.com/belledenavy.com/wp-content/uploads/2021/11/2BFB985D-E056-4675-843A-994E902AEAC4-scaled512a.jpg	(from https://belledenavy.com/product/rose/)
11:21:17	51701/51701	---M--	200	added ('OK')	image/jpeg	etag:%225cf894f6f2d109e4%22	https://i0.wp.com/belledenavy.com/wp-content/uploads/2021/11/2BFB985D-E056-4675-843A-994E902AEAC4-scaled.jpeg?fit=600%2C840&ssl=1	/home/marascientific/websites/sample%20website/i0.wp.com/belledenavy.com/wp-content/uploads/2021/11/2BFB985D-E056-4675-843A-994E902AEAC4-scaledd72d.jpg	(from https://belledenavy.com/product/rose/)
11:21:18	458025/458025	---M--	200	added ('OK')	image/jpeg	etag:%227e52a5f1e2a0061e%22	https://i0.wp.com/belledenavy.com/wp-content/uploads/2021/11/24A7E30D-9913-4565-A7C6-FEBE89EAB465-scaled.jpeg?fit=1828%2C2560&ssl=1	/home/marascientific/websites/sample%20website/i0.wp.com/belledenavy.com/wp-content/uploads/2021/11/24A7E30D-9913-4565-A7C6-FEBE89EAB465-scaled512a.jpg	(from https://belledenavy.com/product/rose/)
11:21:19	91254/91254	---M--	200	added ('OK')	image/jpeg	etag:%22cd8a90952f9a0de4%22	https://i0.wp.com/belledenavy.com/wp-content/uploads/2021/11/24A7E30D-9913-4565-A7C6-FEBE89EAB465-scaled.jpeg?fit=600%2C840&ssl=1	/home/marascientific/websites/sample%20website/i0.wp.com/belledenavy.com/wp-content/uploads/2021/11/24A7E30D-9913-4565-A7C6-FEBE89EAB465-scaledd72d.jpg	(from https://belledenavy.com/product/rose/)
11:21:20	401168/401168	---M--	200	added ('OK')	image/jpeg	etag:%228d0a35ceaaaea5db%22	https://i0.wp.com/belledenavy.com/wp-content/uploads/2021/11/0FA3ACCA-8326-4ECF-9AE1-2755E0AA0ED8-scaled.jpeg?fit=1828%2C2560&ssl=1	/home/marascientific/websites/sample%20website/i0.wp.com/belledenavy.com/wp-content/uploads/2021/11/0FA3ACCA-8326-4ECF-9AE1-2755E0AA0ED8-scaled512a.jpg	(from https://belledenavy.com/product/rose/)
11:21:21	72524/72524	---M--	200	added ('OK')	image/jpeg	etag:%221f80506ac93826ce%22	https://i0.wp.com/belledenavy.com/wp-content/uploads/2021/11/0FA3ACCA-8326-4ECF-9AE1-2755E0AA0ED8-scaled.jpeg?fit=600%2C840&ssl=1	/home/marascientific/websites/sample%20website/i0.wp.com/belledenavy.com/wp-content/uploads/2021/11/0FA3ACCA-8326-4ECF-9AE1-2755E0AA0ED8-scaledd72d.jpg	(from https://belledenavy.com/product/rose/)
11:21:22	395995/395995	---M--	200	added ('OK')	image/jpeg	etag:%22a16c1aecbfb1e283%22	https://i0.wp.com/belledenavy.com/wp-content/uploads/2021/11/0D1994B8-7A11-47DB-918A-3F0DE116B931-scaled.jpeg?fit=1828%2C2560&ssl=1	/home/marascientific/websites/sample%20website/i0.wp.com/belledenavy.com/wp-content/uploads/2021/11/0D1994B8-7A11-47DB-918A-3F0DE116B931-scaled512a.jpg	(from https://belledenavy.com/product/rose/)
11:21:23	70120/70120	---M--	200	added ('OK')	image/jpeg	etag:%2253a5552962eb0ab4%22	https://i0.wp.com/belledenavy.com/wp-content/uploads/2021/11/0D1994B8-7A11-47DB-918A-3F0DE116B931-scaled.jpeg?fit=600%2C840&ssl=1	/home/marascientific/websites/sample%20website/i0.wp.com/belledenavy.com/wp-content/uploads/2021/11/0D1994B8-7A11-47DB-918A-3F0DE116B931-scaledd72d.jpg	(from https://belledenavy.com/product/rose/)
11:21:24	365919/365919	---M--	200	added ('OK')	image/jpeg	etag:%229418a0f1fb9dd736%22	https://i0.wp.com/belledenavy.com/wp-content/uploads/2021/11/8A401101-E381-4BD1-AAD1-605B5337C765-scaled.jpeg?fit=1828%2C2560&ssl=1	/home/marascientific/websites/sample%20website/i0.wp.com/belledenavy.com/wp-content/uploads/2021/11/8A401101-E381-4BD1-AAD1-605B5337C765-scaled512a.jpg	(from https://belledenavy.com/product/rose/)
11:21:24	56970/56970	---M--	200	added ('OK')	image/jpeg	etag:%2296ea125322272db7%22	https://i0.wp.com/belledenavy.com/wp-content/uploads/2021/11/8A401101-E381-4BD1-AAD1-605B5337C765-scaled.jpeg?fit=600%2C840&ssl=1	/home/marascientific/websites/sample%20website/i0.wp.com/belledenavy.com/wp-content/uploads/2021/11/8A401101-E381-4BD1-AAD1-605B5337C765-scaledd72d.jpg	(from https://belledenavy.com/product/rose/)
11:21:25	5725/5725	---M--	200	added ('OK')	image/jpeg	etag:%2200ab86fe7d552461%22	https://i0.wp.com/belledenavy.com/wp-content/uploads/2021/11/697257EF-330E-4D94-9C62-63B17FD98996-scaled.jpeg?resize=150%2C150&ssl=1	/home/marascientific/websites/sample%20website/i0.wp.com/belledenavy.com/wp-content/uploads/2021/11/697257EF-330E-4D94-9C62-63B17FD98996-scaled465b.jpg	(from https://belledenavy.com/product/rose/)
11:21:28	16878/16878	---M--	200	added ('OK')	image/webp	date:Mon,%2022%20Nov%202021%2013:05:23%20GMT	https://belledenavy.com/wp-content/uploads/2021/11/126fd4_3f4bcd85287349b8a544a75ee58822a7_mv2.webp	/home/marascientific/websites/sample%20website/belledenavy.com/wp-content/uploads/2021/11/126fd4_3f4bcd85287349b8a544a75ee58822a7_mv2.webp	(from https://belledenavy.com/product/plus-offshoulder/)
11:21:30	932/932	---M-Z	200	added ('OK')	application/rss+xml	etag:%22fb0e46544fe23f57e48906a34b584700%22	https://belledenavy.com/product/plus-offshoulder/feed/	/home/marascientific/websites/sample%20website/belledenavy.com/product/plus-offshoulder/feed/index.html	(from https://belledenavy.com/product/plus-offshoulder/)
11:21:33	1649/1649	---M--	200	added ('OK')	application/json	date:Tue,%2001%20Mar%202022%2008:21:57%20GMT	https://belledenavy.com/wp-json/wp/v2/product/5177	/home/marascientific/websites/sample%20website/belledenavy.com/wp-json/wp/v2/product/5177.json	(from https://belledenavy.com/product/plus-offshoulder/)
11:21:37	2522/2522	---M--	200	added ('OK')	application/json	date:Tue,%2001%20Mar%202022%2008:22:01%20GMT	https://belledenavy.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbelledenavy.com%2Fproduct%2Fplus-offshoulder%2F	/home/marascientific/websites/sample%20website/belledenavy.com/wp-json/oembed/1.0/embedfcc7.json	(from https://belledenavy.com/product/plus-offshoulder/)
11:21:41	2653/2653	---M-Z	200	added ('OK')	text/xml	date:Tue,%2001%20Mar%202022%2008:22:06%20GMT	https://belledenavy.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbelledenavy.com%2Fproduct%2Fplus-offshoulder%2F&format=xml	/home/marascientific/websites/sample%20website/belledenavy.com/wp-json/oembed/1.0/embed12e9	(from https://belledenavy.com/product/plus-offshoulder/)
11:21:43	22833/22833	---M--	200	added ('OK')	image/jpeg	etag:%2245f6c96ba437e329%22	https://i0.wp.com/belledenavy.com/wp-content/uploads/2021/11/126fd4_3f4bcd85287349b8a544a75ee58822a7_mv2.webp?fit=300%2C420&ssl=1	/home/marascientific/websites/sample%20website/i0.wp.com/belledenavy.com/wp-content/uploads/2021/11/126fd4_3f4bcd85287349b8a544a75ee58822a7_mv2e49e.jpg	(from https://belledenavy.com/product/plus-offshoulder/)
11:21:44	36505/36505	---M--	200	added ('OK')	image/jpeg	etag:%22f35ac3ddbf464ba6%22	https://i0.wp.com/belledenavy.com/wp-content/uploads/2021/11/126fd4_1fb635a6049f40c1809b61a77e0d0710_mv2.webp?fit=300%2C420&ssl=1	/home/marascientific/websites/sample%20website/i0.wp.com/belledenavy.com/wp-content/uploads/2021/11/126fd4_1fb635a6049f40c1809b61a77e0d0710_mv2e49e.jpg	(from https://belledenavy.com/product/plus-offshoulder/)
